transaction_id,account_id,employee_id,transaction_type,amount,transaction_date
432,433,33,DEPOSIT,26278.6,2024-01-07 13:28:53
433,434,34,WITHDRAWAL,47834.71,2023-09-01 16:46:20
434,435,35,TRANSFER,45607.09,2023-12-24 00:44:57
435,436,36,DEPOSIT,27318.2,2023-09-23 21:26:17
436,437,37,WITHDRAWAL,40184.59,2024-05-14 16:09:02
437,438,38,TRANSFER,30507.73,2023-07-25 08:04:05
438,439,39,DEPOSIT,47867.3,2023-05-30 08:03:49
439,440,40,WITHDRAWAL,27908.75,2023-08-05 17:03:22
440,441,41,TRANSFER,47074.86,2023-06-24 15:49:31
441,442,42,DEPOSIT,38561.0,2023-08-20 03:56:15
442,443,43,WITHDRAWAL,34515.09,2023-06-10 23:56:17
443,444,44,TRANSFER,15858.87,2024-01-15 19:40:41
444,445,45,DEPOSIT,28028.77,2023-09-28 22:09:44
445,446,46,WITHDRAWAL,14396.59,2023-08-01 09:37:04
446,447,47,TRANSFER,33834.35,2024-03-21 10:22:56
447,448,48,DEPOSIT,44789.07,2023-10-22 22:00:45
448,449,49,WITHDRAWAL,40920.69,2023-11-03 10:37:04
449,450,50,TRANSFER,14529.73,2023-04-24 18:30:46
450,451,51,DEPOSIT,47766.13,2023-08-12 09:49:05
451,452,52,WITHDRAWAL,17324.71,2023-03-03 09:12:55
452,453,53,TRANSFER,32802.04,2023-12-10 14:29:18
453,454,54,DEPOSIT,10707.2,2024-01-08 02:41:05
454,455,55,WITHDRAWAL,13563.92,2024-02-23 07:49:12
455,456,56,TRANSFER,34811.6,2024-03-12 12:46:30
456,457,57,DEPOSIT,5470.24,2023-04-17 14:57:12
457,458,58,WITHDRAWAL,11971.71,2024-03-31 19:18:48
458,459,59,TRANSFER,33495.0,2023-02-09 10:20:10
459,460,60,DEPOSIT,11291.33,2024-02-17 11:19:51
460,461,61,WITHDRAWAL,2634.03,2023-06-30 20:23:17
461,462,62,TRANSFER,16521.38,2023-11-18 00:29:45
462,463,63,DEPOSIT,5036.24,2024-01-02 22:14:49
463,464,64,WITHDRAWAL,269.02,2023-04-17 18:34:16
464,465,65,TRANSFER,48895.76,2024-03-03 11:18:55
465,466,66,DEPOSIT,20351.3,2023-05-03 16:14:06
466,467,67,WITHDRAWAL,23877.65,2024-01-05 11:41:02
467,468,68,TRANSFER,37797.99,2023-06-04 22:07:43
468,469,69,DEPOSIT,16065.17,2023-08-12 02:38:08
469,470,70,WITHDRAWAL,2967.54,2024-05-16 16:24:35
470,471,71,TRANSFER,32618.41,2023-03-11 11:40:07
471,472,72,DEPOSIT,26762.26,2023-06-30 08:53:53
472,473,73,WITHDRAWAL,45662.35,2023-01-29 23:17:22
473,474,74,TRANSFER,20900.07,2023-05-16 23:26:38
474,475,75,DEPOSIT,46696.79,2023-05-17 12:56:20
475,476,76,WITHDRAWAL,49858.62,2023-01-29 05:25:25
476,477,77,TRANSFER,39400.15,2023-11-05 08:30:54
477,478,78,DEPOSIT,46831.07,2023-05-25 17:06:01
478,479,79,WITHDRAWAL,43838.39,2023-08-13 20:03:19
479,480,80,TRANSFER,14926.63,2023-01-08 04:45:09
480,481,81,DEPOSIT,5373.96,2024-04-13 04:41:20
481,482,82,WITHDRAWAL,14235.24,2023-09-18 05:38:15
482,483,83,TRANSFER,27169.59,2024-05-13 02:55:47
483,484,84,DEPOSIT,44464.11,2024-01-19 15:11:41
484,485,85,WITHDRAWAL,42554.48,2023-04-15 05:40:05
485,486,86,TRANSFER,13649.13,2023-12-30 12:32:22
486,487,87,DEPOSIT,16540.9,2023-03-29 11:53:16
487,488,88,WITHDRAWAL,32417.78,2023-12-23 10:47:08
488,489,89,TRANSFER,714.07,2023-05-25 15:00:08
489,490,90,DEPOSIT,39540.48,2023-09-19 20:13:35
490,491,91,WITHDRAWAL,33723.31,2024-03-17 00:12:32
491,492,92,TRANSFER,8782.99,2023-05-31 00:47:14
492,493,93,DEPOSIT,44853.17,2024-05-11 02:42:42
493,494,94,WITHDRAWAL,25768.88,2023-11-29 04:57:59
494,495,95,TRANSFER,20047.65,2023-03-09 08:54:33
495,496,96,DEPOSIT,9247.21,2023-03-16 02:06:26
496,497,97,WITHDRAWAL,23877.93,2023-04-20 05:11:43
497,498,98,TRANSFER,351.44,2023-07-12 15:55:58
498,499,99,DEPOSIT,11783.71,2023-10-25 22:20:41
499,500,100,WITHDRAWAL,47702.2,2023-07-27 09:08:05
500,501,101,TRANSFER,29127.21,2023-08-23 12:40:42
501,502,102,DEPOSIT,581.67,2024-03-20 23:12:28
502,503,103,WITHDRAWAL,17984.01,2024-05-22 17:32:28
503,504,104,TRANSFER,3115.6,2023-07-03 12:59:57
504,505,105,DEPOSIT,23275.1,2023-04-02 19:52:15
505,506,106,WITHDRAWAL,20276.78,2023-05-05 01:20:14
506,507,107,TRANSFER,46156.07,2024-01-26 07:39:37
507,508,108,DEPOSIT,34517.62,2023-08-30 13:02:56
508,509,109,WITHDRAWAL,45807.36,2024-05-11 02:26:31
509,510,110,TRANSFER,18383.52,2023-08-18 03:53:58
510,511,111,DEPOSIT,10964.24,2023-06-21 12:55:41
511,512,112,WITHDRAWAL,23914.31,2023-04-14 17:54:09
512,513,113,TRANSFER,37389.26,2023-12-20 09:25:01
513,514,114,DEPOSIT,18687.51,2024-04-15 11:47:32
514,515,115,WITHDRAWAL,45640.72,2024-03-02 14:28:23
515,516,116,TRANSFER,40101.73,2024-02-22 12:03:21
516,517,117,DEPOSIT,38095.36,2023-06-19 15:29:15
517,518,118,WITHDRAWAL,43658.02,2024-04-07 18:47:11
518,519,119,TRANSFER,26280.08,2023-03-05 14:10:23
519,520,120,DEPOSIT,35191.27,2024-02-15 05:51:38
520,521,121,WITHDRAWAL,45863.06,2023-03-02 15:56:24
521,522,122,TRANSFER,3097.28,2023-03-29 03:43:24
522,523,123,DEPOSIT,45145.38,2024-03-01 08:55:18
523,524,124,WITHDRAWAL,28639.36,2023-06-07 00:28:31
524,525,125,TRANSFER,8235.21,2023-04-27 09:27:03
525,526,126,DEPOSIT,22097.61,2024-02-09 03:52:09
526,527,127,WITHDRAWAL,35848.73,2023-06-09 12:57:40
527,528,128,TRANSFER,4556.17,2024-01-15 16:24:49
528,529,129,DEPOSIT,22279.68,2024-02-01 10:05:10
529,530,130,WITHDRAWAL,22677.08,2023-02-13 05:07:35
530,531,131,TRANSFER,20777.07,2024-02-03 15:37:59
531,532,132,DEPOSIT,2896.26,2024-03-14 00:03:59
532,533,133,WITHDRAWAL,33641.66,2023-12-26 03:21:22
533,534,134,TRANSFER,36166.77,2023-08-28 08:41:49
534,535,135,DEPOSIT,12730.32,2023-11-04 13:01:08
535,536,136,WITHDRAWAL,37292.77,2023-01-03 08:12:44
536,537,137,TRANSFER,3660.75,2024-03-25 04:30:12
537,538,138,DEPOSIT,17233.0,2023-11-26 02:17:30
538,539,139,WITHDRAWAL,27062.76,2023-02-19 12:34:15
539,540,140,TRANSFER,46729.79,2023-02-16 19:14:46
540,541,141,DEPOSIT,49307.0,2023-02-23 14:36:36
541,542,142,WITHDRAWAL,1596.43,2024-01-02 16:02:42
542,543,143,TRANSFER,9007.27,2023-11-14 13:49:55
543,544,144,DEPOSIT,38293.73,2023-04-16 04:34:37
544,545,145,WITHDRAWAL,48189.49,2024-05-16 16:05:27
545,546,146,TRANSFER,49642.9,2023-10-18 20:27:26
546,547,147,DEPOSIT,22432.37,2023-10-25 01:56:12
547,548,148,WITHDRAWAL,18788.52,2023-10-21 05:02:31
548,549,149,TRANSFER,43728.94,2024-05-29 00:42:25
549,550,150,DEPOSIT,32680.17,2023-04-14 07:06:34
550,551,151,WITHDRAWAL,5940.47,2023-09-28 02:54:02
551,552,152,TRANSFER,19659.0,2024-02-22 07:13:26
552,553,153,DEPOSIT,36395.63,2023-04-09 21:55:18
553,554,154,WITHDRAWAL,41742.73,2023-06-22 23:14:47
554,555,155,TRANSFER,48924.75,2023-01-18 15:49:01
555,556,156,DEPOSIT,33678.26,2023-12-26 15:01:05
556,557,157,WITHDRAWAL,21212.16,2024-02-27 21:11:48
557,558,158,TRANSFER,41169.79,2023-10-22 14:13:32
558,559,159,DEPOSIT,23036.66,2023-07-12 05:57:31
559,560,160,WITHDRAWAL,13789.73,2023-05-01 11:40:19
560,561,161,TRANSFER,1620.54,2023-03-29 15:34:35
561,562,162,DEPOSIT,20967.84,2024-05-27 18:58:36
562,563,163,WITHDRAWAL,12040.91,2023-01-13 03:39:31
563,564,164,TRANSFER,5053.83,2023-02-22 06:23:36
564,565,165,DEPOSIT,22327.59,2023-01-27 01:54:25
565,566,166,WITHDRAWAL,12244.26,2023-02-07 19:23:32
566,567,167,TRANSFER,20119.24,2023-02-04 08:37:56
567,568,168,DEPOSIT,26992.59,2023-07-02 00:24:02
568,569,169,WITHDRAWAL,7015.38,2023-02-13 20:11:35
569,570,170,TRANSFER,11715.73,2023-08-13 16:15:41
570,571,171,DEPOSIT,15952.0,2024-03-23 11:28:30
571,572,172,WITHDRAWAL,38629.19,2024-04-09 09:59:35
572,573,173,TRANSFER,11852.83,2023-09-07 01:37:51
573,574,174,DEPOSIT,49284.92,2023-04-22 06:34:04
574,575,175,WITHDRAWAL,11059.93,2024-02-09 20:49:26
575,576,176,TRANSFER,13764.94,2023-08-22 09:44:37
576,577,177,DEPOSIT,47426.53,2024-03-08 09:58:40
577,578,178,WITHDRAWAL,31303.4,2023-05-17 00:43:09
578,579,179,TRANSFER,27796.97,2023-11-28 19:35:45
579,580,180,DEPOSIT,48614.79,2023-02-06 09:58:58
580,581,181,WITHDRAWAL,33570.41,2024-05-14 16:16:50
581,582,182,TRANSFER,15943.54,2024-02-12 08:42:00
582,583,183,DEPOSIT,20418.88,2023-11-20 08:51:13
583,584,184,WITHDRAWAL,18829.24,2023-08-21 22:19:36
584,585,185,TRANSFER,23681.21,2024-02-22 19:42:34
585,586,186,DEPOSIT,15043.81,2023-06-25 00:43:36
586,587,187,WITHDRAWAL,40290.75,2023-04-23 02:54:41
587,588,188,TRANSFER,28123.67,2023-02-14 18:11:16
588,589,189,DEPOSIT,27868.77,2023-11-20 12:16:09
589,590,190,WITHDRAWAL,19427.07,2023-04-15 03:40:12
590,591,191,TRANSFER,10174.8,2023-07-18 01:27:48
591,592,192,DEPOSIT,3962.73,2024-05-17 07:28:15
592,593,193,WITHDRAWAL,42358.2,2023-12-16 08:38:02
593,594,194,TRANSFER,26786.42,2023-03-13 19:39:13
594,595,195,DEPOSIT,2586.32,2023-05-28 22:50:05
595,596,196,WITHDRAWAL,33686.86,2023-10-20 22:55:14
596,597,197,TRANSFER,1986.98,2024-04-13 07:16:53
597,598,198,DEPOSIT,9416.28,2023-02-26 12:47:53
598,599,199,WITHDRAWAL,36218.02,2024-04-01 09:21:13
599,600,200,TRANSFER,10858.66,2024-03-10 01:43:40
600,601,1,DEPOSIT,43475.0,2023-06-12 05:58:29
601,602,2,WITHDRAWAL,15166.37,2023-09-16 14:54:16
602,603,3,TRANSFER,10598.27,2023-01-12 21:50:27
603,604,4,DEPOSIT,48104.26,2023-05-28 14:17:54
604,605,5,WITHDRAWAL,37346.49,2023-04-02 02:55:56
605,606,6,TRANSFER,45722.92,2024-01-07 23:43:55
606,607,7,DEPOSIT,35191.39,2024-04-14 10:51:40
607,608,8,WITHDRAWAL,45757.17,2023-11-05 01:45:26
608,609,9,TRANSFER,16087.53,2024-03-04 19:30:14
609,610,10,DEPOSIT,19039.28,2023-08-08 20:36:21
610,611,11,WITHDRAWAL,32439.58,2024-02-19 11:57:33
611,612,12,TRANSFER,13085.47,2023-08-28 13:24:29
612,613,13,DEPOSIT,44141.77,2024-02-03 07:35:35
613,614,14,WITHDRAWAL,4939.43,2023-12-28 22:56:43
614,615,15,TRANSFER,38083.83,2023-12-31 15:56:08
615,616,16,DEPOSIT,45717.38,2023-09-06 17:34:51
616,617,17,WITHDRAWAL,15652.97,2023-10-15 22:26:26
617,618,18,TRANSFER,28130.61,2023-02-05 12:11:51
618,619,19,DEPOSIT,37065.21,2023-06-21 20:50:53
619,620,20,WITHDRAWAL,13046.1,2023-01-13 14:21:39
620,621,21,TRANSFER,28961.35,2024-03-29 15:08:37
621,622,22,DEPOSIT,14766.66,2023-11-21 08:13:10
622,623,23,WITHDRAWAL,16499.97,2023-06-02 09:16:47
623,624,24,TRANSFER,28493.78,2023-10-23 00:43:35
624,625,25,DEPOSIT,24970.08,2023-07-10 20:44:22
625,626,26,WITHDRAWAL,47173.79,2024-05-23 10:46:36
626,627,27,TRANSFER,12873.76,2023-09-20 04:39:15
627,628,28,DEPOSIT,48325.75,2024-01-15 12:33:26
628,629,29,WITHDRAWAL,36982.31,2024-05-13 10:03:05
629,630,30,TRANSFER,8420.0,2023-12-24 22:28:30
630,631,31,DEPOSIT,8471.59,2023-10-01 13:02:22
631,632,32,WITHDRAWAL,24420.93,2024-02-29 12:21:43
632,633,33,TRANSFER,49516.27,2024-02-26 02:09:48
633,634,34,DEPOSIT,26201.98,2023-02-15 14:50:41
634,635,35,WITHDRAWAL,47259.95,2023-02-27 17:37:09
635,636,36,TRANSFER,38219.3,2023-02-07 16:22:25
636,637,37,DEPOSIT,6883.2,2023-11-17 07:32:53
637,638,38,WITHDRAWAL,11579.36,2024-05-04 21:07:51
638,639,39,TRANSFER,466.98,2023-04-28 07:23:48
639,640,40,DEPOSIT,22805.92,2024-01-28 19:32:41
640,641,41,WITHDRAWAL,30895.58,2023-02-16 22:52:18
641,642,42,TRANSFER,45638.45,2024-04-23 20:45:13
642,643,43,DEPOSIT,24397.84,2024-05-27 01:57:03
643,644,44,WITHDRAWAL,26615.3,2023-01-06 03:15:47
644,645,45,TRANSFER,602.43,2023-11-16 11:54:20
645,646,46,DEPOSIT,36112.41,2024-02-16 05:03:36
646,647,47,WITHDRAWAL,48874.19,2024-02-21 02:52:55
647,648,48,TRANSFER,25115.78,2023-01-14 07:33:40
648,649,49,DEPOSIT,40310.32,2023-12-01 10:27:58
649,650,50,WITHDRAWAL,5359.75,2023-05-20 05:46:34
650,651,51,TRANSFER,26224.03,2023-03-16 19:25:15
651,652,52,DEPOSIT,9604.68,2023-07-07 03:59:04
652,653,53,WITHDRAWAL,12628.39,2024-02-13 21:51:03
653,654,54,TRANSFER,13373.56,2023-10-03 07:15:39
654,655,55,DEPOSIT,3960.17,2023-11-05 06:41:08
655,656,56,WITHDRAWAL,22955.3,2023-11-12 08:53:58
656,657,57,TRANSFER,49511.75,2023-07-08 21:43:25
657,658,58,DEPOSIT,15005.73,2023-06-25 10:17:03
658,659,59,WITHDRAWAL,32690.25,2023-03-04 14:48:29
659,660,60,TRANSFER,37981.7,2024-05-19 18:54:38
660,661,61,DEPOSIT,20269.86,2023-03-14 14:58:32
661,662,62,WITHDRAWAL,27639.54,2023-10-20 22:57:01
662,663,63,TRANSFER,31841.04,2023-02-13 14:03:29
663,664,64,DEPOSIT,4143.48,2023-05-14 02:49:17
664,665,65,WITHDRAWAL,32248.91,2023-12-04 00:39:43
665,666,66,TRANSFER,28297.17,2023-09-15 07:19:54
666,667,67,DEPOSIT,44740.61,2023-03-16 01:40:24
667,668,68,WITHDRAWAL,11496.03,2023-02-03 01:13:20
668,669,69,TRANSFER,23780.26,2024-03-16 05:37:20
669,670,70,DEPOSIT,46208.72,2023-02-06 03:58:40
670,671,71,WITHDRAWAL,44966.59,2023-08-06 18:31:54
671,672,72,TRANSFER,32908.88,2024-03-13 16:35:06
672,673,73,DEPOSIT,46439.03,2023-05-20 07:24:36
673,674,74,WITHDRAWAL,792.75,2023-09-02 06:25:10
674,675,75,TRANSFER,29355.93,2023-06-10 21:42:25
675,676,76,DEPOSIT,46444.46,2023-11-06 08:46:33
676,677,77,WITHDRAWAL,8130.89,2023-08-21 10:55:32
677,678,78,TRANSFER,28339.13,2023-07-06 18:43:35
678,679,79,DEPOSIT,33854.98,2023-10-30 06:24:17
679,680,80,WITHDRAWAL,16593.17,2024-02-24 20:48:50
680,681,81,TRANSFER,39527.0,2023-04-19 16:52:05
681,682,82,DEPOSIT,25044.63,2023-03-02 21:59:53
682,683,83,WITHDRAWAL,2694.28,2023-09-26 15:17:18
683,684,84,TRANSFER,11614.88,2023-12-06 11:54:56
684,685,85,DEPOSIT,17036.23,2023-03-01 01:04:58
685,686,86,WITHDRAWAL,47743.37,2024-04-21 19:16:38
686,687,87,TRANSFER,48446.34,2023-11-05 03:04:50
687,688,88,DEPOSIT,1490.99,2023-09-11 12:06:06
688,689,89,WITHDRAWAL,39179.57,2023-08-01 07:11:06
689,690,90,TRANSFER,24535.27,2023-12-16 22:51:51
690,691,91,DEPOSIT,27656.36,2023-10-04 08:48:05
691,692,92,WITHDRAWAL,21598.08,2023-10-19 14:27:59
692,693,93,TRANSFER,33036.99,2024-03-31 01:30:13
693,694,94,DEPOSIT,38610.65,2023-03-08 13:27:14
694,695,95,WITHDRAWAL,39904.78,2023-08-18 10:16:21
695,696,96,TRANSFER,4111.08,2023-02-27 02:15:50
696,697,97,DEPOSIT,19006.2,2023-04-30 18:53:13
697,698,98,WITHDRAWAL,7722.3,2024-05-07 08:46:08
698,699,99,TRANSFER,15840.74,2023-10-30 15:04:48
699,700,100,DEPOSIT,4585.11,2023-03-24 18:15:11
700,701,101,WITHDRAWAL,22242.35,2023-08-28 10:31:18
701,702,102,TRANSFER,5120.55,2023-07-29 12:48:39
702,703,103,DEPOSIT,9377.72,2023-03-09 19:20:18
703,704,104,WITHDRAWAL,27853.68,2023-12-15 15:03:09
704,705,105,TRANSFER,20408.13,2024-02-03 00:35:23
705,706,106,DEPOSIT,4490.05,2023-01-21 09:33:26
706,707,107,WITHDRAWAL,4662.28,2024-03-06 11:24:21
707,708,108,TRANSFER,39224.09,2024-04-09 12:20:39
708,709,109,DEPOSIT,626.91,2023-10-27 05:21:19
709,710,110,WITHDRAWAL,19396.1,2023-11-18 09:58:43
710,711,111,TRANSFER,36244.94,2023-03-07 18:54:48
711,712,112,DEPOSIT,45261.33,2024-03-10 14:31:01
712,713,113,WITHDRAWAL,28602.3,2023-07-08 13:02:54
713,714,114,TRANSFER,34268.95,2023-05-12 17:15:17
714,715,115,DEPOSIT,6950.61,2023-05-12 15:44:29
715,716,116,WITHDRAWAL,13427.66,2023-08-22 21:29:37
716,717,117,TRANSFER,3172.72,2023-04-24 08:25:20
717,718,118,DEPOSIT,13805.33,2023-12-04 14:57:10
718,719,119,WITHDRAWAL,24216.72,2023-08-21 19:47:13
719,720,120,TRANSFER,18062.63,2023-03-01 17:55:05
720,721,121,DEPOSIT,36047.76,2023-07-11 12:46:19
721,722,122,WITHDRAWAL,29694.38,2024-01-21 02:25:38
722,723,123,TRANSFER,22898.5,2023-06-01 21:16:59
723,724,124,DEPOSIT,15239.85,2023-04-16 05:42:28
724,725,125,WITHDRAWAL,16617.54,2023-11-04 08:13:59
725,726,126,TRANSFER,19000.7,2024-04-26 17:13:13
726,727,127,DEPOSIT,22016.74,2023-09-13 23:06:10
727,728,128,WITHDRAWAL,40775.62,2023-12-01 11:16:05
728,729,129,TRANSFER,48711.53,2024-05-20 16:12:23
729,730,130,DEPOSIT,15028.76,2023-04-16 17:32:38
730,731,131,WITHDRAWAL,47364.47,2024-04-13 12:40:22
731,732,132,TRANSFER,23955.7,2023-06-06 00:08:35
732,733,133,DEPOSIT,48229.09,2023-05-18 23:23:55
733,734,134,WITHDRAWAL,14579.49,2023-09-05 21:09:26
734,735,135,TRANSFER,24555.46,2024-05-06 14:09:25
735,736,136,DEPOSIT,39100.9,2024-03-23 07:10:04
736,737,137,WITHDRAWAL,18809.0,2023-09-11 02:57:35
737,738,138,TRANSFER,18257.13,2023-11-02 04:50:30
738,739,139,DEPOSIT,9998.0,2024-03-13 22:56:07
739,740,140,WITHDRAWAL,9004.56,2024-02-28 19:15:48
740,741,141,TRANSFER,1355.54,2024-03-03 06:35:29
741,742,142,DEPOSIT,47149.32,2023-12-25 13:15:42
742,743,143,WITHDRAWAL,21928.36,2023-06-12 20:07:45
743,744,144,TRANSFER,41565.78,2023-08-15 06:48:26
744,745,145,DEPOSIT,40950.09,2023-02-23 17:12:39
745,746,146,WITHDRAWAL,33652.15,2023-11-14 18:57:07
746,747,147,TRANSFER,31670.47,2023-04-19 02:29:12
747,748,148,DEPOSIT,12641.56,2023-07-07 23:36:05
748,749,149,WITHDRAWAL,35764.67,2023-04-30 17:26:17
749,750,150,TRANSFER,3707.52,2023-10-20 19:37:05
750,751,151,DEPOSIT,23966.94,2024-04-09 10:17:41
751,752,152,WITHDRAWAL,26723.03,2023-11-08 07:32:54
752,753,153,TRANSFER,27186.82,2023-11-21 21:41:24
753,754,154,DEPOSIT,35084.7,2023-10-07 06:06:55
754,755,155,WITHDRAWAL,29695.06,2024-02-22 00:39:10
755,756,156,TRANSFER,5477.38,2023-03-08 00:10:41
756,757,157,DEPOSIT,32883.51,2023-07-12 19:21:38
757,758,158,WITHDRAWAL,8325.26,2023-10-03 17:50:38
758,759,159,TRANSFER,2224.39,2024-04-20 21:08:38
759,760,160,DEPOSIT,33876.82,2024-05-16 00:15:11
760,761,161,WITHDRAWAL,48340.89,2023-11-07 09:24:52
761,762,162,TRANSFER,48286.18,2023-09-15 13:24:37
762,763,163,DEPOSIT,5306.17,2023-12-01 08:16:22
763,764,164,WITHDRAWAL,12944.33,2023-03-18 14:09:34
764,765,165,TRANSFER,37345.18,2024-02-01 15:41:42
765,766,166,DEPOSIT,29030.11,2024-03-09 09:45:04
766,767,167,WITHDRAWAL,11059.38,2024-03-22 19:09:54
767,768,168,TRANSFER,19562.8,2023-10-18 14:05:39
768,769,169,DEPOSIT,34524.96,2024-04-02 04:06:43
769,770,170,WITHDRAWAL,17254.92,2023-04-28 02:05:21
770,771,171,TRANSFER,24143.73,2023-01-20 01:52:51
771,772,172,DEPOSIT,20804.61,2023-08-18 11:15:20
772,773,173,WITHDRAWAL,5812.31,2023-03-08 16:26:58
773,774,174,TRANSFER,17422.95,2023-04-21 01:01:00
774,775,175,DEPOSIT,22772.08,2023-09-24 11:13:35
775,776,176,WITHDRAWAL,26060.53,2023-06-10 16:17:11
776,777,177,TRANSFER,23813.36,2023-09-28 12:47:17
777,778,178,DEPOSIT,36102.48,2023-12-07 08:00:18
778,779,179,WITHDRAWAL,15952.28,2023-12-18 10:13:37
779,780,180,TRANSFER,2243.71,2023-08-22 05:19:41
780,781,181,DEPOSIT,1139.03,2023-03-31 09:20:41
781,782,182,WITHDRAWAL,32402.02,2023-09-24 11:26:11
782,783,183,TRANSFER,46496.82,2023-05-08 15:46:56
783,784,184,DEPOSIT,25804.54,2023-07-09 10:52:00
784,785,185,WITHDRAWAL,8015.18,2024-03-04 16:21:12
785,786,186,TRANSFER,21324.21,2024-03-10 20:20:27
786,787,187,DEPOSIT,11600.46,2023-12-25 21:18:49
787,788,188,WITHDRAWAL,31491.72,2023-11-11 14:37:53
788,789,189,TRANSFER,32027.54,2023-05-25 18:30:14
789,790,190,DEPOSIT,19785.16,2023-12-02 15:34:12
790,791,191,WITHDRAWAL,44156.04,2024-04-21 23:46:58
791,792,192,TRANSFER,29614.24,2023-12-16 04:41:08
792,793,193,DEPOSIT,232.46,2023-10-30 00:25:27
793,794,194,WITHDRAWAL,10297.17,2023-06-16 20:05:22
794,795,195,TRANSFER,28871.62,2023-02-18 14:16:22
795,796,196,DEPOSIT,9356.12,2024-02-22 00:20:11
796,797,197,WITHDRAWAL,9861.74,2023-09-11 04:47:57
797,798,198,TRANSFER,13125.05,2023-03-30 12:16:28
798,799,199,DEPOSIT,26390.47,2024-01-16 04:38:33
799,800,200,WITHDRAWAL,15677.07,2024-05-11 09:50:51
800,801,1,TRANSFER,30569.31,2023-10-29 20:45:39
801,802,2,DEPOSIT,5720.46,2024-03-31 22:33:39
802,803,3,WITHDRAWAL,42277.43,2023-10-01 09:28:28
803,804,4,TRANSFER,8634.65,2024-04-24 12:28:28
804,805,5,DEPOSIT,45934.94,2023-08-20 00:46:24
805,806,6,WITHDRAWAL,4246.75,2024-04-03 09:32:08
806,807,7,TRANSFER,15666.16,2023-04-15 00:58:02
807,808,8,DEPOSIT,15275.95,2023-07-05 07:19:04
808,809,9,WITHDRAWAL,18671.57,2023-05-23 04:11:49
809,810,10,TRANSFER,25546.14,2023-04-20 19:06:51
810,811,11,DEPOSIT,29825.33,2023-11-21 20:32:31
811,812,12,WITHDRAWAL,19191.66,2024-03-22 11:09:40
812,813,13,TRANSFER,24338.64,2023-05-25 06:41:59
813,814,14,DEPOSIT,34674.71,2024-02-22 09:28:32
814,815,15,WITHDRAWAL,46535.44,2024-05-16 04:31:11
815,816,16,TRANSFER,27750.08,2023-05-15 13:19:50
816,817,17,DEPOSIT,14448.85,2024-01-16 07:35:20
817,818,18,WITHDRAWAL,15735.85,2023-05-26 07:46:13
818,819,19,TRANSFER,30974.3,2023-12-17 07:16:02
819,820,20,DEPOSIT,47592.58,2023-10-06 20:58:30
820,821,21,WITHDRAWAL,6835.37,2024-01-12 09:45:54
821,822,22,TRANSFER,48191.82,2023-10-26 05:14:17
822,823,23,DEPOSIT,32656.96,2024-01-28 14:02:51
823,824,24,WITHDRAWAL,34237.99,2023-11-14 18:49:01
824,825,25,TRANSFER,35510.02,2023-11-19 19:54:46
825,826,26,DEPOSIT,24440.09,2023-12-11 17:59:46
826,827,27,WITHDRAWAL,28274.24,2023-03-06 05:05:31
827,828,28,TRANSFER,14611.57,2023-06-21 06:58:04
828,829,29,DEPOSIT,11249.92,2023-08-02 11:37:47
829,830,30,WITHDRAWAL,8418.77,2023-08-13 05:12:16
830,831,31,TRANSFER,28286.87,2023-12-22 05:05:18
831,832,32,DEPOSIT,27490.81,2024-01-20 17:18:35
832,833,33,WITHDRAWAL,28639.98,2023-03-29 22:24:21
833,834,34,TRANSFER,38757.9,2023-07-28 01:48:40
834,835,35,DEPOSIT,27106.75,2023-10-12 22:47:56
835,836,36,WITHDRAWAL,38002.61,2023-02-02 07:40:34
836,837,37,TRANSFER,27322.2,2023-12-09 19:40:09
837,838,38,DEPOSIT,5129.8,2023-11-27 05:27:28
838,839,39,WITHDRAWAL,37569.76,2024-05-22 17:19:25
839,840,40,TRANSFER,43741.74,2023-08-20 05:41:48
840,841,41,DEPOSIT,22492.12,2023-01-26 00:49:05
841,842,42,WITHDRAWAL,43111.36,2023-09-28 17:56:44
842,843,43,TRANSFER,21959.1,2023-03-09 13:28:50
843,844,44,DEPOSIT,38783.83,2023-04-02 04:14:02
844,845,45,WITHDRAWAL,10501.81,2023-07-04 00:59:40
845,846,46,TRANSFER,34459.79,2024-04-01 15:41:44
846,847,47,DEPOSIT,31642.2,2024-04-19 00:06:16
847,848,48,WITHDRAWAL,30811.4,2023-05-09 22:07:17
848,849,49,TRANSFER,40678.36,2023-06-10 11:40:10
849,850,50,DEPOSIT,28508.02,2023-02-16 02:30:36
850,851,51,WITHDRAWAL,14061.44,2024-02-18 10:25:59
851,852,52,TRANSFER,8427.18,2024-02-23 11:22:25
852,853,53,DEPOSIT,14473.77,2023-08-16 07:06:22
853,854,54,WITHDRAWAL,47620.34,2023-07-27 15:38:09
854,855,55,TRANSFER,49274.56,2024-02-04 13:23:25
855,856,56,DEPOSIT,6788.09,2023-03-15 23:07:32
856,857,57,WITHDRAWAL,45939.25,2023-11-16 16:42:34
857,858,58,TRANSFER,43353.71,2023-08-04 09:41:07
858,859,59,DEPOSIT,35074.31,2023-04-09 13:22:00
859,860,60,WITHDRAWAL,12491.37,2023-04-14 01:32:12
860,861,61,TRANSFER,41425.81,2023-09-08 04:19:04
861,862,62,DEPOSIT,24478.04,2023-11-02 00:28:21
862,863,63,WITHDRAWAL,31623.78,2024-03-24 11:59:31
863,864,64,TRANSFER,20717.11,2024-05-02 15:16:45
